,player_name,player_id,season,season_type,team,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,lg,salary,normalized salary
4436,Erick Dampier,dampier01,2011,RS,MIA,1561,815,-4.036499023,2.418364955,-1.618134067,0.468736536,0.468736536,0.0,-4.081472159,1.501652382,-2.579819777,-0.377818054,NBA,1129469.0,0.019458841568465304
4437,Antonio Daniels,daniean01,1998,RS,MEM,3796,1956,-1.906258878,-2.940659398,-4.846918276,-2.080964893,-2.080964893,0.0,-2.092804157,-3.303549116,-5.396353273,-0.508906056,NBA,2149920.0,0.07992267657992565
4438,Antonio Daniels,daniean01,1999,PO,SAS,191,106,-2.053882492,-0.265262246,-2.319144738,0.023861548,0.0,0.023861548,-2.414996358,-1.808982863,-4.223979221,-0.614782889,NBA,2472000.0,0.0824
4439,Antonio Daniels,daniean01,1999,RS,SAS,1146,614,0.143262817,0.635499789,0.778762606,1.101504255,1.101504255,0.0,-0.155212096,-0.17393252,-0.329144616,-0.319613873,NBA,2472000.0,0.0824
4442,Antonio Daniels,daniean01,2001,PO,SAS,767,406,3.743654939,-2.675651258,1.068003681,0.811874857,0.0,0.811874857,3.189078684,-1.941879828,1.247198856,-0.42032071,NBA,2820000.0,0.07943661971830986
4443,Antonio Daniels,daniean01,2001,RS,SAS,3889,2060,2.173084646,-2.289556474,-0.116471828,2.756125313,2.756125313,0.0,2.016684643,-1.818651601,0.198033042,-0.391813236,NBA,2820000.0,0.07943661971830986
4444,Antonio Daniels,daniean01,2002,PO,SAS,405,224,2.107823972,1.05888468,3.166708652,0.693569161,0.0,0.693569161,1.723835307,0.699555003,2.42339031,-0.50277413,NBA,3000000.0,0.07058823529411765
4445,Antonio Daniels,daniean01,2002,RS,SAS,4125,2175,1.445247263,-0.871149851,0.574097412,3.677350066,3.677350066,0.0,1.037445752,-1.014054688,0.023391064,-0.282433519,NBA,3000000.0,0.07058823529411765
4446,Antonio Daniels,daniean01,2003,PO,POR,182,98,0.564471416,-2.346184339,-1.781712923,0.049248407,0.0,0.049248407,-0.255371398,-3.227343528,-3.482714926,-1.252101378,NBA,3375000.0,0.08380720617814308
4447,Antonio Daniels,daniean01,2003,RS,POR,1643,872,0.507135034,-0.994745817,-0.487610783,1.002599327,1.002599327,0.0,-0.185693864,-1.815136384,-2.000830247,-0.359078767,NBA,3375000.0,0.08380720617814308
4448,Antonio Daniels,daniean01,2004,RS,OKC,2864,1512,4.674731973,-1.994883264,2.679848709,4.149873496,4.149873496,0.0,3.719615414,-2.347147706,1.372467708,-0.845350333,NBA,2200000.0,0.05018248175182482
4449,Antonio Daniels,daniean01,2005,PO,OKC,619,331,5.600532924,0.116968687,5.71750161,1.460846708,0.0,1.460846708,5.018299682,-0.169807998,4.848491684,-0.8562155,NBA,2200000.0,0.0501481650330522
4450,Antonio Daniels,daniean01,2005,RS,OKC,3753,2026,3.021385524,-1.295425349,1.725960175,4.593421158,4.593421158,0.0,2.599579266,-1.721286276,0.87829299,-0.660874739,NBA,2200000.0,0.0501481650330522
4451,Antonio Daniels,daniean01,2006,PO,WAS,409,216,2.373147469,-2.137678486,0.235468983,0.335132126,0.0,0.335132126,1.477222898,-2.968953778,-1.49173088,-1.11618259,NBA,5000000.0,0.10101010101010101
4452,Antonio Daniels,daniean01,2006,RS,WAS,4440,2283,1.484431081,-1.850652919,-0.366221838,2.753902622,2.753902622,0.0,0.75336256,-2.346714736,-1.593352176,-0.748800219,NBA,5000000.0,0.10101010101010101
4453,Antonio Daniels,daniean01,2007,PO,WAS,328,176,7.22796056,-0.449817547,6.778143014,0.868628045,0.0,0.868628045,6.315176272,-0.352615988,5.962560284,-1.415437414,NBA,5400000.0,0.1016279288604498
4454,Antonio Daniels,daniean01,2007,RS,WAS,3492,1761,1.688356431,-1.995307532,-0.306951101,2.174018008,2.174018008,0.0,0.763035349,-2.753865049,-1.9908297,-0.888844986,NBA,5400000.0,0.1016279288604498
4455,Antonio Daniels,daniean01,2008,PO,WAS,285,154,-0.042647659,-2.242001961,-2.28464962,0.037313353,0.0,0.037313353,-1.021712252,-3.0547053,-4.076417551,-0.936284805,NBA,5800000.0,0.1042602912097789
4456,Antonio Daniels,daniean01,2008,RS,WAS,4076,2161,0.426416327,-1.019077614,-0.592661287,2.361206341,2.361206341,0.0,-0.070458187,-1.016082724,-1.086540911,-0.682434397,NBA,5800000.0,0.1042602912097789
4457,Antonio Daniels,daniean01,2009,PO,NOP,121,64,-4.645947218,-2.5929624,-7.238909619,-0.149707521,0.0,-0.149707521,-5.189586854,-4.035972081,-9.225558935,-0.870555116,NBA,6200000.0,0.1056578050443081
4458,Antonio Daniels,daniean01,2009,RS,NOP,1356,733,-1.715493917,-2.662122361,-4.377616278,-0.609486673,-0.609486673,0.0,-2.103787281,-3.745134562,-5.848921843,0.121401686,NBA,6200000.0,0.1056578050443081
4460,Lloyd Daniels,daniell01,1993,PO,SAS,145,74,-1.647111613,-0.239040452,-1.886152066,0.033885775,0.0,0.033885775,-1.430985734,-1.047430062,-2.478415796,0.678758664,NBA,140000.0,0.01
4461,Lloyd Daniels,daniell01,1993,RS,SAS,3162,1573,0.200546777,-1.23529602,-1.034749243,1.379130127,1.379130127,0.0,0.289357789,-1.535966124,-1.246608335,0.182480216,NBA,140000.0,0.01
4462,Lloyd Daniels,daniell01,1994,PO,SAS,121,66,-0.03585736,-2.642800307,-2.678657666,0.002453719,0.0,0.002453719,-0.888462137,-3.506347703,-4.39480984,-0.866919874,NBA,182000.0,0.011993410214168039
4463,Lloyd Daniels,daniell01,1994,RS,SAS,1861,980,-0.887981986,-0.996344064,-1.88432605,0.433103919,0.433103919,0.0,-0.625131794,-1.826921315,-2.452053108,0.060123995,NBA,182000.0,0.011993410214168039
4465,Lloyd Daniels,daniell01,1995,RS,PHI,121,63,-5.148642691,-3.42780671,-8.576449401,-0.193342901,-0.193342901,0.0,-4.310743723,-3.89078982,-8.201533543,3.045984333,NBA,11400.0,0.0007141067401653721
4466,Lloyd Daniels,daniell01,1997,RS,BKN,549,282,0.093937993,-1.791882356,-1.697944363,0.154470069,0.154470069,0.0,0.024173838,-1.929408088,-1.90523425,1.871354298,NBA,184100.0,0.0075565406559126545
4468,Marquis Daniels,daniema01,2004,PO,DAL,373,184,-0.927265181,0.77191629,-0.155348891,0.251205804,0.0,0.251205804,-0.700994856,0.939251685,0.238256829,-0.003702216,NBA,366931.0,0.008369776459854015
4469,Marquis Daniels,daniema01,2004,RS,DAL,2041,1039,2.547606906,-1.164338215,1.383268691,2.173475374,2.173475374,0.0,2.219785862,-1.674472143,0.545313719,-0.730831351,NBA,366931.0,0.008369776459854015
4470,Marquis Daniels,daniema01,2005,PO,DAL,320,165,-0.418429448,-1.768314756,-2.186744204,0.048869049,0.0,0.048869049,-0.572563732,-2.655064901,-3.227628634,-0.063845015,NBA,4903000.0,0.1117620241622977
4471,Marquis Daniels,daniema01,2005,RS,DAL,2758,1412,-0.810959195,0.469074794,-0.341884401,1.734717968,1.734717968,0.0,-0.59771194,0.489166745,-0.108545195,-0.005002127,NBA,4903000.0,0.1117620241622977
4472,Marquis Daniels,daniema01,2006,PO,DAL,416,222,0.249515672,-0.426788434,-0.177272762,0.300412724,0.0,0.300412724,-0.47828098,-1.472573041,-1.950854021,-0.037264423,NBA,5393300.0,0.10895555555555556
4473,Marquis Daniels,daniema01,2006,RS,DAL,3267,1766,0.592429108,0.754842357,1.347271465,3.681852092,3.681852092,0.0,0.505207294,0.642396503,1.147603798,-0.244324136,NBA,5393300.0,0.10895555555555556
4474,Marquis Daniels,daniema01,2007,RS,IND,1558,800,-1.943880177,-1.041908508,-2.985788685,-0.096151282,-0.096151282,0.0,-2.35379027,-1.786558939,-4.140349208,-0.085296704,NBA,5883600.0,0.11072927448950785
4475,Marquis Daniels,daniema01,2008,RS,IND,3183,1546,-1.810054581,0.624158489,-1.185896092,1.236131442,1.236131442,0.0,-1.844724518,0.139861905,-1.704862612,0.183089162,NBA,6373900.0,0.11457666726586374
4476,Marquis Daniels,daniema01,2009,RS,IND,3457,1700,-1.642571369,0.378501337,-1.264070032,1.287156849,1.287156849,0.0,-1.399828129,0.236435469,-1.16339266,-0.118785664,NBA,6864200.0,0.11697682344921609
